epoch,train_loss,val_loss,val_auc,sens,spec,f1,composite,ema
1,0.7269275865207115,0.880187064409256,0.4605263157894736,0.8421052631135734,0.499999999875,0.8648648648648649,0.7010846372345853,0.7010846372345853
2,0.7797608356922865,0.9499060561259588,0.5,0.9473684210027701,0.499999999875,0.9230769230769231,0.7623481781014502,0.7194636994946446
3,0.740367783854405,0.9593088751037916,0.2763157894736842,0.8421052631135734,0.2499999999375,0.8421052631578947,0.6118421052382704,0.08717722121773236
4,0.7024502611408631,0.8721928298473358,0.18421052631578946,0.9999999999473684,0.0,0.9047619047619048,0.6222431077510024,-0.3523030128222866
5,0.6646347440158328,0.6791136836012205,0.4473684210526316,0.9999999999473684,0.0,0.9047619047619048,0.688032581435213,-0.6402023345450367
6,0.6290005724877119,0.6038400381803513,0.381578947368421,0.9473684210027701,0.2499999999375,0.9,0.6894736841836998,-0.8412995289264157
7,0.5965054469803969,0.5781394243240356,0.35526315789473684,0.9999999999473684,0.0,0.9047619047619048,0.6650062656457393,-0.9894077905547691
8,0.5094851154523591,0.5945214728514353,0.5921052631578947,0.9473684210027701,0.2499999999375,0.9,0.7421052631310682,-1.069953874449018
9,0.52396109358718,0.5009183386961619,0.4473684210526316,0.9999999999473684,0.0,0.9047619047619048,0.688032581435213,-1.1425579376837487
10,0.4655871217449506,0.6056565915544828,0.368421052631579,0.9999999999473684,0.0,0.9047619047619048,0.6682957393299498,-1.1993018345796391
11,0.4403369479502241,0.558742493391037,0.5789473684210527,0.8421052631135734,0.499999999875,0.8648648648648649,0.73068990039248,-0.6203043140880034
12,0.3757012595112125,0.6031351238489151,0.46052631578947373,0.8947368420581717,0.2499999999375,0.8717948717948718,0.6837381916070715,-0.8290915623794808
13,0.4070005000879367,0.6276365965604782,0.42105263157894735,0.8947368420581717,0.2499999999375,0.8717948717948718,0.6738697705544399,-0.9782031624993045
14,0.4264132158520321,0.4840885413189729,0.4473684210526316,0.8947368420581717,0.2499999999375,0.8717948717948718,0.6804487179228609,-1.0806075983726549
15,0.3852348211221397,0.4565625960628192,0.381578947368421,0.9999999999473684,0.2499999999375,0.926829268292683,0.7146020538874799,-1.1420447026946143
16,0.3530510564645131,0.47958845893541974,0.4078947368421052,0.9473684210027701,0.2499999999375,0.9,0.6960526315521208,-1.1906155024205938
17,0.37520097685046494,0.45993246262272197,0.513157894736842,0.9999999999473684,0.0,0.9047619047619048,0.7044799498562656,-1.2220868667375357
18,0.3563102715027829,0.5193556273976961,0.4473684210526316,0.8947368420581717,0.2499999999375,0.8717948717948718,0.6804487179228609,-1.2513261913394167
19,0.36715559296620387,0.5193344578146935,0.5921052631578947,0.9999999999473684,0.0,0.9047619047619048,0.7242167919615288,-1.258663296349133
20,0.3764770778361708,0.4786010968188445,0.4736842105263158,0.8947368420581717,0.2499999999375,0.8717948717948718,0.687027665291282,-1.2749560078570084
21,0.42413531212757033,0.4532868526875973,0.5263157894736842,0.9473684210027701,0.2499999999375,0.9,0.7256578947100155,-1.2747718370869012
22,0.3629773771390319,0.4904097778101762,0.2631578947368421,0.9999999999473684,0.0,0.9047619047619048,0.6419799498562656,-1.2997463010039512
23,0.3392604695012172,0.45960361883044243,0.35526315789473684,0.9999999999473684,0.0,0.9047619047619048,0.6650062656457393,-1.310320531009044
24,0.40841674408875406,0.47320060680309933,0.3157894736842105,0.9999999999473684,0.0,0.9047619047619048,0.6551378445931078,-1.3206830183283984
25,0.37027346482500434,0.5028727694104115,0.42105263157894735,0.9999999999473684,0.2499999999375,0.926829268292683,0.7244704749401115,-1.3071369703478455
26,0.38788548872495693,0.46804924060901004,0.40789473684210525,0.9473684210027701,0.2499999999375,0.9,0.6960526315521208,-1.3061800897778555
27,0.4140423226635903,0.4418983409802119,0.513157894736842,0.9473684210027701,0.2499999999375,0.9,0.722368421025805,-1.2976155365367572
28,0.3836945556104183,0.48710618913173676,0.4342105263157895,0.8947368420581717,0.2499999999375,0.8717948717948718,0.6771592442386504,-1.305183102304135
