epoch,train_loss,val_loss,val_auc,sens,spec,f1,composite,ema
1,1.6501883380115032,1.6328221236666043,0.5,0.79999999996,0.2499999999375,0.8205128205128205,0.6476282051048302,-1.35237179489517
2,0.8605923565725485,0.3935566917061806,0.3625,0.99999999995,0.0,0.9090909090909091,0.6678977272552272,-1.3462909382500508
3,0.38598166142279905,0.3298853064576785,0.75,0.79999999996,0.2499999999375,0.8205128205128205,0.7101282051048302,-1.3293651952435863
4,0.3530487205522756,0.3143613909681638,0.8,0.79999999996,0.499999999875,0.8421052631578947,0.7655263157567237,-0.7008977419434932
5,0.3531004472946127,0.30725379350284737,0.8,0.79999999996,0.499999999875,0.8421052631578947,0.7655263157567237,-0.2609705246334281
6,0.3619565616051356,0.298002939671278,0.75,0.99999999995,0.2499999999375,0.9302325581395349,0.8075581395080087,-0.540411925390997
7,0.3563622881968816,0.29594110293934744,0.75,0.99999999995,0.2499999999375,0.9302325581395349,0.8075581395080087,-0.7360209059212952
8,0.32933435899515945,0.2889951504766941,0.75,0.99999999995,0.2499999999375,0.9302325581395349,0.8075581395080087,-0.8729471922925041
9,0.32912209327332675,0.2976088331391414,0.75,0.79999999996,0.499999999875,0.8421052631578947,0.7530263157567236,-0.38515513987773564
10,0.34276271347577375,0.28778577658037346,0.75,0.79999999996,0.499999999875,0.8421052631578947,0.7530263157567236,-0.043700703187397855
11,0.348772927497824,0.3007379335661729,0.775,0.79999999996,0.499999999875,0.8421052631578947,0.7592763157567236,0.19719240249583858
12,0.3160311635583639,0.2919286978431046,0.7875,0.8499999999575,0.499999999875,0.8717948717948718,0.7873237179150929,0.37423179712161486
13,0.32927033964854974,0.27431294694542885,0.8,0.79999999996,0.499999999875,0.8421052631578947,0.7655263157567237,0.4916201527121475
14,0.3550440219696611,0.2701194044202566,0.8625,0.99999999995,0.499999999875,0.9523809523809523,0.8787202380589879,0.6077501783161996
15,0.3244802668535461,0.27207814777890843,0.85,0.99999999995,0.499999999875,0.9523809523809523,0.875595238058988,0.6881036962390361
