epoch,train_loss,val_loss,val_auc,sens,spec,f1,composite,ema
1,0.7522741326441368,0.6928800394137701,0.2842105263157894,0.9999999999473684,0.0,0.8837209302325582,0.6419828641186659,-1.358017135881334
2,0.46742316413049895,0.41595828471084434,0.43157894736842106,0.9999999999473684,0.0,0.8837209302325582,0.6788249693818238,-1.3469645043023866
3,0.375765979445229,0.38565721300741035,0.7684210526315789,0.8421052631135734,0.59999999988,0.8648648648648649,0.7930583214458617,-0.7049576565779121
4,0.3473788866152366,0.3577678656826417,0.8421052631578947,0.8947368420581717,0.59999999988,0.8947368421052632,0.8373684210181496,-0.24225983329909356
5,0.3550364717375487,0.3476206200818221,0.8631578947368421,0.8947368420581717,0.59999999988,0.8947368421052632,0.8426315789128864,0.0832075903645004
6,0.31654322768251103,0.3357937131077051,0.8526315789473684,0.8421052631135734,0.79999999984,0.8888888888888888,0.8501169590248149,0.3132804009625947
7,0.328419052142029,0.34066384316732484,0.8842105263157894,0.9473684210027701,0.59999999988,0.9230769230769231,0.8734008096811476,0.48131652357816057
8,0.34372190521874774,0.3324717463304599,0.8947368421052632,0.9473684210027701,0.79999999984,0.9473684210526315,0.9121052631164431,0.6105531454396453
9,0.35114086551281315,0.3307790510977308,0.9263157894736842,0.9999999999473684,0.59999999988,0.95,0.909078947332,0.7001108860073517
10,0.3229793132438014,0.3301641574750344,0.8842105263157896,0.8947368420581717,0.79999999984,0.918918918918919,0.8839402560050372,0.7552596970066574
11,0.3199926810339093,0.3321829487880071,0.8,0.8421052631135734,0.39999999992,0.8421052631578947,0.7652631578672243,0.15826073526482742
12,0.31839702744036913,0.3258599179486434,0.8105263157894737,0.8421052631135734,0.79999999984,0.8888888888888888,0.8395906432353412,0.36265970765598154
13,0.36496367581033456,0.35548116561646265,0.8210526315789474,0.8421052631135734,0.79999999984,0.8888888888888888,0.8422222221827096,0.5065284620139999
14,0.3218280775860573,0.3677284785856803,0.7578947368421053,0.8947368420581717,0.19999999996,0.85,0.7451315789248865,-0.021890602912734147
15,0.3073774695706864,0.337969481634597,0.768421052631579,0.8947368420581717,0.19999999996,0.85,0.7477631578722549,-0.39099447467723747
16,0.32190193666610867,0.3314701486378908,0.7578947368421053,0.8947368420581717,0.19999999996,0.85,0.7451315789248865,-0.6501566585966003
17,0.3233877287711948,0.3338131134708722,0.7473684210526316,0.8421052631135734,0.19999999996,0.8205128205128205,0.7167071524751137,-0.840097515275086
18,0.31410033139400184,0.32178701491405565,0.768421052631579,0.8421052631135734,0.39999999992,0.8421052631578947,0.7573684210251191,-0.9608577343850244
19,0.3067408942539866,0.3188889054581523,0.7578947368421053,0.8947368420581717,0.19999999996,0.85,0.7451315789248865,-1.0490609403920512
20,0.27656903051926446,0.32509804718817276,0.7473684210526317,0.8947368420581717,0.19999999996,0.85,0.742499999977518,-1.1115926582811804
21,0.3011505602238079,0.33433247668047744,0.7368421052631579,0.8947368420581717,0.19999999996,0.85,0.7398684210301496,-1.1561543344877814
22,0.3073603695568939,0.3261976291735967,0.7789473684210526,0.8947368420581717,0.19999999996,0.85,0.7503947368196232,-1.18418961309556
23,0.30097161687444896,0.3201805955419938,0.7789473684210526,0.8421052631135734,0.39999999992,0.8421052631578947,0.7599999999724875,-1.2009327291751457
24,0.300486734835431,0.32022044574841857,0.7789473684210527,0.8421052631135734,0.39999999992,0.8421052631578947,0.7599999999724876,-1.2126529104308557
25,0.302940010636424,0.32701579357186955,0.7789473684210526,0.8421052631135734,0.39999999992,0.8421052631578947,0.7599999999724875,-1.2208570373098526
26,0.3150750209266941,0.32555587279299897,0.7473684210526316,0.8421052631135734,0.39999999992,0.8421052631578947,0.7521052631303823,-1.2289683471777821
27,0.29816065717022866,0.325249335107704,0.7473684210526316,0.8421052631135734,0.19999999996,0.8205128205128205,0.7167071524751137,-1.2452656972819134
28,0.28426027957660455,0.3305944489936034,0.7473684210526315,0.8947368420581717,0.19999999996,0.85,0.742499999977518,-1.2489359881040838
29,0.2924289539611588,0.33105360871801776,0.7473684210526317,0.8947368420581717,0.19999999996,0.85,0.742499999977518,-1.2515051916796032
30,0.3347141048870981,0.32510100848351914,0.736842105263158,0.8421052631135734,0.19999999996,0.8205128205128205,0.7140755735277453,-1.2618309621173984
31,0.29140933758268756,0.3453010969484846,0.7157894736842105,0.8421052631135734,0.19999999996,0.8205128205128205,0.7088124156330085,-1.2706379487922763
32,0.298008069396019,0.3273022669988374,0.7473684210526315,0.9999999999473684,0.0,0.8837209302325582,0.7577723378028765,-1.2621148628137304
33,0.2987209616306548,0.3215431831777096,0.7578947368421052,0.8421052631135734,0.19999999996,0.8205128205128205,0.7193387314224821,-1.2676787845428665
34,0.287500854038323,0.34626367362216115,0.7157894736842105,0.8421052631135734,0.19999999996,0.8205128205128205,0.7088124156330085,-1.274731424490104
35,0.2938380165724084,0.33681231473262113,0.7473684210526316,0.8421052631135734,0.19999999996,0.8205128205128205,0.7167071524751137,-1.2772998514005387
