epoch,train_loss,val_loss,val_auc,sens,spec,f1,composite,ema
1,0.6843970833967129,0.7977005119125048,0.6578947368421053,0.8421052631135734,0.499999999875,0.8648648648648649,0.7504267424977432,0.7504267424977432
2,0.7131458402921756,0.7839577148358027,0.6842105263157895,0.9473684210027701,0.2499999999375,0.9,0.7651315789205418,0.15483819342458283
3,0.7315074174354473,0.8986519525448481,0.47368421052631576,0.9473684210027701,0.2499999999375,0.9,0.7124999999731735,-0.27786326461084
4,0.6622908016045889,0.6711626723408699,0.4473684210526315,0.9999999999473684,0.0,0.9047619047619048,0.688032581435213,-0.588094510797024
5,0.6062807931254307,0.7106120958924294,0.4605263157894737,0.9473684210027701,0.2499999999375,0.9,0.7092105262889629,-0.798902999671228
6,0.5933716086049875,0.6017167766888937,0.5263157894736842,0.9473684210027701,0.2499999999375,0.9,0.7256578947100155,-0.941534731356855
7,0.5349234659224749,0.592203214764595,0.513157894736842,0.9999999999473684,0.2499999999375,0.926829268292683,0.7474967907295852,-1.0348252747309228
8,0.5395679213106632,0.5770684629678726,0.4605263157894737,0.9999999999473684,0.2499999999375,0.926829268292683,0.7343388959927432,-1.104076023513823
9,0.5133472218488654,0.6444042598207792,0.48684210526315785,0.9999999999473684,0.2499999999375,0.926829268292683,0.7409178433611642,-1.1505778634513266
10,0.4632202486197154,0.5653775011499723,0.47368421052631576,0.9473684210027701,0.2499999999375,0.9,0.7124999999731735,-1.1916545044239766
11,0.40683125021557015,0.5848374788959821,0.5394736842105263,0.9999999999473684,0.2499999999375,0.926829268292683,0.7540757380980062,-1.2079354316673818
12,0.3773601769159238,0.5566475441058477,0.5789473684210527,0.8421052631135734,0.499999999875,0.8648648648648649,0.73068990039248,-0.6263478320494232
13,0.36562609610458213,0.4442024938762188,0.6447368421052632,0.8421052631135734,0.499999999875,0.8648648648648649,0.7471372688135327,-0.21430230179053644
14,0.4016354028135538,0.510274795194467,0.5263157894736842,0.9473684210027701,0.2499999999375,0.9,0.7256578947100155,-0.5323142428403709
15,0.37456311549370486,0.46832478294769925,0.6447368421052632,0.8947368420581717,0.2499999999375,0.8717948717948718,0.7297908231860188,-0.7536827230324539
16,0.33962832763791084,0.4646029944221179,0.47368421052631576,0.8421052631135734,0.499999999875,0.8648648648648649,0.7043741109187959,-0.31626567284707896
17,0.3724674064045151,0.4869564821322759,0.6973684210526315,0.9473684210027701,0.499999999875,0.9230769230769231,0.811690283364608,0.022121114016427135
18,0.3555642927531153,0.4071454033255577,0.7763157894736842,0.8947368420581717,0.499999999875,0.8947368421052632,0.8059210525963468,0.25726109559040305
19,0.360958900457869,0.43964945276578266,0.7236842105263158,0.8947368420581717,0.2499999999375,0.8717948717948718,0.749527665291282,-0.19505893349933323
20,0.3553977310657501,0.3933361731469631,0.6710526315789473,0.9999999999473684,0.2499999999375,0.926829268292683,0.7869704749401115,-0.5004501109674998
21,0.37254856146561605,0.467404047648112,0.631578947368421,0.9473684210027701,0.2499999999375,0.9,0.7519736841836998,-0.7247229724221398
22,0.3525912912252049,0.4700085073709488,0.6184210526315789,0.8421052631135734,0.499999999875,0.8648648648648649,0.7405583214451116,-0.28513858426196437
23,0.39837400964461267,0.4326839844385783,0.618421052631579,0.9999999999473684,0.2499999999375,0.926829268292683,0.7738125802032695,-0.5674532349223942
24,0.3388769020481656,0.41019050901134807,0.6578947368421053,0.8421052631135734,0.499999999875,0.8648648648648649,0.7504267424977432,-0.17208924169635295
25,0.3733156242718299,0.4605083130300045,0.5263157894736842,0.9999999999473684,0.2499999999375,0.926829268292683,0.7507862644137957,-0.49522658986330836
26,0.34715617587789893,0.46725377316276234,0.5,0.9999999999473684,0.0,0.9047619047619048,0.7011904761720551,-0.7363014700526993
27,0.34273758918667835,0.42151422798633575,0.5921052631578947,0.9999999999473684,0.2499999999375,0.926829268292683,0.7672336328348484,-0.885240939186435
28,0.39021559385582805,0.49483682711919147,0.3421052631578947,0.9999999999473684,0.0,0.9047619047619048,0.6617167919615288,-1.021153619842046
