epoch,train_loss,val_loss,val_auc,sens,spec,f1,composite,ema
1,1.0513006905291944,0.8845003591133997,0.6699999999999999,0.79999999996,0.39999999992,0.8205128205128205,0.7126282051022051,-1.287371794897795
2,0.566069298602165,0.40447157277510715,0.57,0.99999999995,0.0,0.8888888888888888,0.7147222222047221,-1.2867435897670396
3,0.3394862855685518,0.4114970662272893,0.59,0.9499999999525,0.19999999996,0.8837209302325582,0.7309302325355146,-1.2814414430762733
4,0.33869194437531713,0.4042494540604261,0.5800000000000001,0.9499999999525,0.19999999996,0.8837209302325582,0.7284302325355146,-1.2784799403927367
5,0.2791048125661117,0.43595125898718834,0.63,0.79999999996,0.39999999992,0.8205128205128205,0.7026282051022051,-1.284147496744254
6,0.34623401425778866,0.47549648869496125,0.6699999999999999,0.79999999996,0.39999999992,0.8205128205128205,0.7126282051022051,-1.2851147861903163
7,0.3060434011029119,0.44613471111425984,0.64,0.79999999996,0.39999999992,0.8205128205128205,0.7051282051022051,-1.2880418888025598
8,0.29782352909604287,0.444342182805905,0.59,0.99999999995,0.19999999996,0.9090909090909091,0.7547727272492273,-1.2751975039870236
9,0.3842831104547974,0.4815938388212369,0.6,0.99999999995,0.19999999996,0.9090909090909091,0.7572727272492273,-1.2654564346161483
10,0.27261857177190324,0.5039960112995826,0.61,0.79999999996,0.39999999992,0.8205128205128205,0.6976282051022051,-1.2765310427006422
11,0.32577054755405543,0.43153035526092237,0.61,0.8499999999575,0.39999999992,0.85,0.722499999973125,-1.276821729898512
12,0.3019873155082794,0.5047422114473122,0.61,0.79999999996,0.39999999992,0.8205128205128205,0.6976282051022051,-1.2844867493982968
13,0.27183014710503134,0.5475209230700364,0.6,0.8499999999575,0.39999999992,0.85,0.719999999973125,-1.2831407245868702
14,0.31909460957661184,0.5306392956811649,0.58,0.8499999999575,0.39999999992,0.85,0.714999999973125,-1.2836985072188716
15,0.2833174027804721,0.4666981247182076,0.6200000000000001,0.899999999955,0.39999999992,0.8780487804878049,0.7495121950942012,-1.2737352965249498
16,0.27127471092984357,0.5048467751878959,0.6000000000000001,0.899999999955,0.39999999992,0.8780487804878049,0.7445121950942012,-1.2682610490392043
17,0.24172636815173393,0.5256797906297904,0.6000000000000001,0.899999999955,0.39999999992,0.8780487804878049,0.7445121950942012,-1.2644290757991825
18,0.3120672622069523,0.7025726774277595,0.64,0.99999999995,0.19999999996,0.9090909090909091,0.7672727272492273,-1.2549185348846594
19,0.3288751433979958,0.49453846594462025,0.64,0.99999999995,0.19999999996,0.9090909090909091,0.7672727272492273,-1.2482611562444934
20,0.2865594868805814,0.5139383839873167,0.64,0.99999999995,0.19999999996,0.9090909090909091,0.7672727272492273,-1.2436009911963772
21,0.26307509470968804,0.4788143024421655,0.6,0.8499999999575,0.39999999992,0.85,0.719999999973125,-1.2545206938455264
22,0.2516043758047051,0.5287547544218026,0.5900000000000001,0.899999999955,0.39999999992,0.8780487804878049,0.7420121950942012,-1.255560827163608
23,0.302621818494988,0.5351900903937908,0.5900000000000001,0.899999999955,0.39999999992,0.8780487804878049,0.7420121950942012,-1.2562889204862653
24,0.25892358010961736,0.4791866582460128,0.64,0.8499999999575,0.39999999992,0.85,0.729999999973125,-1.2604022443484482
25,0.25630924523129384,0.5043130691808003,0.67,0.8499999999575,0.39999999992,0.85,0.737499999973125,-1.2610315710519762
26,0.25713670501755453,0.5010756175391949,0.6799999999999999,0.9499999999525,0.39999999992,0.9047619047619048,0.7886904761618511,-1.246114956887828
27,0.2721818198067225,0.47687704459978986,0.65,0.99999999995,0.39999999992,0.9302325581395349,0.8050581395053836,-1.2307630279698645
28,0.24561101263772914,0.4922022118161504,0.69,0.9499999999525,0.39999999992,0.9047619047619048,0.7911904761618511,-1.2241769767303499
29,0.3122153089783016,0.47958975629164624,0.71,0.99999999995,0.39999999992,0.9302325581395349,0.8200581395053836,-1.2109064418596298
30,0.2929547742019071,0.44885893595906406,0.72,0.79999999996,0.59999999988,0.8421052631578947,0.7605263157574738,-0.6194766145744987
31,0.2502523299301677,0.45098201443369573,0.69,0.99999999995,0.39999999992,0.9302325581395349,0.8150581395053836,-0.7891161883505339
32,0.2279899500600221,0.5238251496966069,0.69,0.899999999955,0.39999999992,0.8780487804878049,0.7670121950942012,-0.9222776733171133
33,0.27921428262166914,0.5748804806946561,0.67,0.899999999955,0.39999999992,0.8780487804878049,0.7620121950942012,-1.016990712793719
34,0.254214615266624,0.5944197051800214,0.7,0.8499999999575,0.39999999992,0.85,0.744999999973125,-1.0883934989636657
35,0.2560556806955843,0.6029140066642028,0.65,0.8499999999575,0.39999999992,0.85,0.732499999973125,-1.1421254492826285
36,0.280403541294521,0.4658853391615244,0.7,0.9499999999525,0.39999999992,0.9047619047619048,0.7936904761618512,-1.1613806716492845
37,0.2671976866487889,0.4239360412152914,0.6499999999999999,0.8499999999575,0.39999999992,0.85,0.732499999973125,-1.1932164701625616
38,0.24185893582328757,0.459418937134055,0.6699999999999999,0.9499999999525,0.39999999992,0.9047619047619048,0.7861904761618511,-1.1993943862652376
39,0.2585784142386129,0.47659741471020073,0.64,0.9499999999525,0.39999999992,0.9047619047619048,0.7786904761618512,-1.205968927537111
40,0.2555976980068582,0.4550742833660199,0.6699999999999999,0.8499999999575,0.39999999992,0.85,0.737499999973125,-1.2229282492840403
41,0.2981143740768683,0.4244411069040115,0.66,0.899999999955,0.39999999992,0.8780487804878049,0.7595121950942012,-1.2281961159705679
42,0.24945030712146074,0.455618197671496,0.65,0.899999999955,0.39999999992,0.8780487804878049,0.7570121950942011,-1.2326336226511372
43,0.26710490665046815,0.49359287178287137,0.66,0.899999999955,0.39999999992,0.8780487804878049,0.7595121950942012,-1.2349898773275356
44,0.21288017473837478,0.523227258083912,0.6799999999999999,0.8499999999575,0.39999999992,0.85,0.7399999999731249,-1.2424929141373373
45,0.27781060860093504,0.5488279775644724,0.6799999999999999,0.79999999996,0.39999999992,0.8205128205128205,0.7151282051022051,-1.2552065783654744
46,0.23506672212332635,0.6365808648272202,0.69,0.8499999999575,0.39999999992,0.85,0.742499999973125,-1.2558946048638946
47,0.23536975295753515,0.5726093778816553,0.69,0.8499999999575,0.39999999992,0.85,0.742499999973125,-1.2563762234127887
48,0.2530096094990942,0.6014634238985869,0.69,0.79999999996,0.59999999988,0.8421052631578947,0.7530263157574737,-0.6535554616617099
49,0.22892498741845324,0.6467193590047268,0.69,0.8499999999575,0.39999999992,0.85,0.742499999973125,-0.8347388231712594
50,0.20303644928734432,0.6043636965063902,0.69,0.8499999999575,0.39999999992,0.85,0.742499999973125,-0.9615671762279441
51,0.1945196309695367,0.5541233493445011,0.69,0.8499999999575,0.39999999992,0.85,0.742499999973125,-1.0503470233676233
52,0.37753797225044805,0.49080022094914544,0.7100000000000001,0.899999999955,0.39999999992,0.8780487804878049,0.7720121950942012,-1.103639257829076
53,0.28089662424308504,0.41901514392632705,0.7,0.79999999996,0.79999999984,0.8648648648648649,0.7912162161782161,-0.5351826156268882
54,0.21467815820088096,0.4557254674056402,0.71,0.79999999996,0.59999999988,0.8421052631578947,0.7580263157574737,-0.14721993621157958
55,0.22726732637346822,0.5013787805174406,0.73,0.79999999996,0.59999999988,0.8421052631578947,0.7630263157574737,0.12585393937913641
56,0.26296248414523976,0.5193587332390822,0.7,0.79999999996,0.59999999988,0.8421052631578947,0.7555263157574736,0.3147556522926376
57,0.3132489923154935,0.46634386422542423,0.71,0.79999999996,0.59999999988,0.8421052631578947,0.7580263157574737,0.4477368513320884
58,0.27314633108487235,0.45844157369664085,0.69,0.79999999996,0.59999999988,0.8421052631578947,0.7530263157574737,0.539323690659704
59,0.21352673099163247,0.5580052234805547,0.6699999999999999,0.79999999996,0.39999999992,0.8205128205128205,0.7126282051022051,-0.008684955007545736
60,0.3127027332864484,0.5229023690693654,0.7,0.79999999996,0.59999999988,0.8421052631578947,0.7555263157574736,0.22057842622196006
61,0.21860445155563982,0.5095260451332881,0.7,0.79999999996,0.59999999988,0.8421052631578947,0.7555263157574736,0.3810627930826141
62,0.19493113428805062,0.5263123284452237,0.6699999999999999,0.8499999999575,0.39999999992,0.85,0.737499999973125,-0.11200604485023269
63,0.20221092267967564,0.5859829787738048,0.69,0.8499999999575,0.39999999992,0.85,0.742499999973125,-0.45565423140322536
64,0.1861764657146426,0.5878887028934864,0.6699999999999999,0.8499999999575,0.39999999992,0.85,0.737499999973125,-0.6977079619903203
65,0.2010952968660004,0.6780885971652774,0.6799999999999999,0.8499999999575,0.39999999992,0.85,0.7399999999731249,-0.8663955734012867
66,0.24228086829509962,0.715024318259496,0.71,0.79999999996,0.39999999992,0.8205128205128205,0.7226282051022052,-0.989688439850239
67,0.19151084696498769,0.6837847042972078,0.6799999999999999,0.8499999999575,0.39999999992,0.85,0.7399999999731249,-1.0707819079032297
68,0.22464970127986547,0.639378429032289,0.6699999999999999,0.8499999999575,0.39999999992,0.85,0.737499999973125,-1.1282973355403232
69,0.24547962200991374,0.6145869315816805,0.69,0.8499999999575,0.39999999992,0.85,0.742499999973125,-1.1670581348862887
70,0.2178846992362796,0.6018625029291098,0.71,0.8499999999575,0.39999999992,0.85,0.747499999973125,-1.1926906944284645
71,0.23065834445135786,0.627754052527822,0.71,0.8499999999575,0.39999999992,0.85,0.747499999973125,-1.2106334861079877
72,0.20804229270458777,0.64330323627935,0.71,0.8499999999575,0.39999999992,0.85,0.747499999973125,-1.2231934402836537
73,0.19850490321875847,0.673232303502468,0.69,0.8499999999575,0.39999999992,0.85,0.742499999973125,-1.23348540820662
74,0.19184034667349362,0.6965669940870541,0.69,0.8499999999575,0.39999999992,0.85,0.742499999973125,-1.2406897857526964
75,0.2297939846361492,0.6626620819935432,0.71,0.8499999999575,0.39999999992,0.85,0.747499999973125,-1.2442328500349498
76,0.18228131178531182,0.6864200334709424,0.71,0.8499999999575,0.39999999992,0.85,0.747499999973125,-1.2467129950325273
77,0.21885782635790554,0.7029076522359481,0.71,0.8499999999575,0.39999999992,0.85,0.747499999973125,-1.2484490965308317
78,0.20368120284562813,0.6697658215864346,0.71,0.8499999999575,0.39999999992,0.85,0.747499999973125,-1.2496643675796446
79,0.24430318434098539,0.637778314260336,0.73,0.8499999999575,0.39999999992,0.85,0.752499999973125,-1.2490150573138137
80,0.18649392773303144,0.6514606137688344,0.71,0.8499999999575,0.39999999992,0.85,0.747499999973125,-1.250060540127732
81,0.22786365642876147,0.6543335373011919,0.72,0.8499999999575,0.39999999992,0.85,0.7499999999731249,-1.2500423780974748
82,0.1972751536950261,0.656352678170571,0.72,0.8499999999575,0.39999999992,0.85,0.7499999999731249,-1.2500296646762947
83,0.19809804945327145,0.6963627743892945,0.72,0.8499999999575,0.39999999992,0.85,0.7499999999731249,-1.2500207652814688
