epoch,train_loss,val_loss,val_auc,sens,spec,f1,composite,ema
1,0.8907083993156751,0.8156915878256162,0.5375,0.8499999999575,0.2499999999375,0.85,0.6818749999757501,-1.31812500002425
2,0.5221461784094572,0.3451341999073823,0.525,0.99999999995,0.0,0.9090909090909091,0.7085227272552272,-1.3101306818404066
3,0.33064907354613143,0.3085986195753018,0.8375,0.899999999955,0.499999999875,0.9,0.8243749999654999,-0.6697789772986346
4,0.31919307067679864,0.34909934053818387,0.7875000000000001,0.899999999955,0.499999999875,0.9,0.8118749999654999,-0.22528278411939417
5,0.343989160998414,0.305290799587965,0.7375,0.8499999999575,0.499999999875,0.8717948717948718,0.7748237179150929,0.07474916649095192
6,0.3219270207725155,0.28859040544678766,0.8,0.8499999999575,0.499999999875,0.8717948717948718,0.7904487179150929,0.2894590319181942
7,0.3192736404889729,0.2714945822954178,0.8500000000000001,0.899999999955,0.499999999875,0.9,0.8274999999654999,0.4508713223323859
8,0.32175077217592235,0.3320483000328143,0.65,0.79999999996,0.499999999875,0.8421052631578947,0.7280263157567236,0.5340178203596871
9,0.3277272207293815,0.31857576097051304,0.7875000000000001,0.899999999955,0.499999999875,0.9,0.8118749999654999,0.617374974241431
10,0.4069571357201009,0.2756260751436154,0.825,0.899999999955,0.499999999875,0.9,0.8212499999655,0.6785374819586516
11,0.3048313481655593,0.29575173867245513,0.8375,0.899999999955,0.499999999875,0.9,0.8243749999654999,0.7222887373607061
12,0.34906305331969634,0.2760159221167366,0.8125,0.899999999955,0.499999999875,0.9,0.8181249999654999,0.7510396161421442
13,0.2887591446196893,0.3091334290802479,0.7125,0.8499999999575,0.499999999875,0.8717948717948718,0.7685737179150929,0.7562998466740287
14,0.2923439644703952,0.30943561779956025,0.7750000000000001,0.899999999955,0.499999999875,0.9,0.8087499999655,0.77203489266147
15,0.3397078094615911,0.31133270884553593,0.775,0.899999999955,0.499999999875,0.9,0.8087499999654999,0.7830494248526788
16,0.26537787026609294,0.3327743865860005,0.725,0.79999999996,0.499999999875,0.8421052631578947,0.7467763157567237,0.7721674921238921
17,0.38128297942845774,0.3227839848647515,0.725,0.79999999996,0.499999999875,0.8421052631578947,0.7467763157567237,0.7645501392137415
18,0.3033981007586893,0.31639644379417103,0.6875,0.9499999999525,0.2499999999375,0.9047619047619048,0.7680654761644762,0.16560474029896183
19,0.29730730656835175,0.31831245372692746,0.8125,0.899999999955,0.499999999875,0.9,0.8181249999654999,0.36136081819892324
20,0.3153989058420545,0.2930648671463132,0.8,0.899999999955,0.499999999875,0.9,0.8149999999654999,0.4974525727288962
21,0.29559995294645586,0.368453258027633,0.6625000000000001,0.99999999995,0.0,0.9090909090909091,0.7428977272552273,-0.02891388091320446
22,0.26287959189842997,0.32500540946299833,0.6875,0.79999999996,0.499999999875,0.8421052631578947,0.7374013157567236,0.20098067808777395
23,0.26922732598829197,0.46793176730473834,0.5375,0.79999999996,0.2499999999375,0.8205128205128205,0.6570032051048301,-0.2622125638071092
24,0.3197863105257663,0.3413388906046748,0.7,0.8499999999575,0.499999999875,0.8717948717948718,0.765448717915093,0.04608582070955142
25,0.2609573327649741,0.3570670906143884,0.725,0.8499999999575,0.499999999875,0.8717948717948718,0.7716987179150929,0.26376968987121385
26,0.25177747658199223,0.352535586959372,0.7875000000000001,0.899999999955,0.499999999875,0.9,0.8118749999654999,0.42820128289949966
27,0.31197651770344237,0.6742902103190621,0.6125,0.8499999999575,0.2499999999375,0.85,0.70062499997575,-0.0900716019776252
28,0.30138519609621045,0.3109265643482407,0.725,0.8499999999575,0.499999999875,0.8717948717948718,0.7716987179150929,0.16845949399019022
29,0.2930446628755969,0.3441431724155943,0.6875,0.79999999996,0.499999999875,0.8421052631578947,0.7374013157567236,0.33914204052015023
30,0.3004908206449575,0.42335820260147256,0.65,0.8499999999575,0.2499999999375,0.85,0.70999999997575,-0.1496005716431698
31,0.2402073167152897,0.4212424084544182,0.6125,0.79999999996,0.2499999999375,0.8205128205128205,0.6757532051048302,-0.5019944386187698
32,0.29535696338886436,0.5714184860698879,0.6000000000000001,0.79999999996,0.2499999999375,0.8205128205128205,0.6726282051048301,-0.7496076455016898
33,0.2763125380151905,0.431627600453794,0.6375,0.79999999996,0.2499999999375,0.8205128205128205,0.6820032051048301,-0.9201243903197338
34,0.2604928457816034,0.36270730942487717,0.6875,0.79999999996,0.499999999875,0.8421052631578947,0.7374013157567236,-0.4228666784967966
35,0.2684571046459799,0.41962404487033683,0.6625000000000001,0.79999999996,0.2499999999375,0.8205128205128205,0.6882532051048301,-0.6895307134163087
36,0.22784616771969013,0.43821955829237896,0.6625,0.8499999999575,0.499999999875,0.8717948717948718,0.7560737179150929,-0.25584938401688817
37,0.23129177140678317,0.4735902768249313,0.5875,0.79999999996,0.2499999999375,0.8205128205128205,0.6695032051048302,-0.5782436072803726
38,0.24454381036654618,0.515587073440353,0.55,0.99999999995,0.0,0.9090909090909091,0.7147727272552273,-0.7903387069196925
39,0.26500055596200883,0.5573923382908106,0.6,0.99999999995,0.0,0.9090909090909091,0.7272727272552273,-0.9350552766672164
40,0.2214648028245089,0.5528664685164889,0.6124999999999999,0.99999999995,0.0,0.9090909090909091,0.7303977272552272,-1.0354193754904832
